AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,REG_CITY_NOT_LIVE_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,YEARS_BEGINEXPLUATATION_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,FLAG_DOCUMENT_16,NAME_CONTRACT_TYPE_Cash loans,CODE_GENDER_F,FLAG_OWN_CAR_N,NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Married,OCCUPATION_TYPE_Core staff,OCCUPATION_TYPE_Drivers,ORGANIZATION_TYPE_Bank,ORGANIZATION_TYPE_Construction,ORGANIZATION_TYPE_Military,ORGANIZATION_TYPE_Self-employed,WALLSMATERIAL_MODE_Panel,bureau_CREDIT_TYPE_Mortgage_mean,bureau_CREDIT_TYPE_Microloan_mean,bureau_CREDIT_TYPE_Car loan_mean,bureau_CREDIT_ACTIVE_Active_mean,bureau_CREDIT_ACTIVE_Active_sum,bureau_DAYS_ENDDATE_FACT_max,bureau_DAYS_CREDIT_max,bureau_DAYS_CREDIT_ENDDATE_sum,bureau_DAYS_CREDIT_ENDDATE_max,bureau_AMT_CREDIT_SUM_mean,bureau_AMT_CREDIT_SUM_sum,bureau_AMT_CREDIT_MAX_OVERDUE_mean,client_bureau_balance_STATUS_1_mean_min,client_cash_AMT_RECIVABLE_min_min,client_cash_AMT_DRAWINGS_ATM_CURRENT_count_min,client_cash_AMT_INST_MIN_REGULARITY_mean_min,client_cash_AMT_INST_MIN_REGULARITY_max_min,client_cash_AMT_PAYMENT_TOTAL_CURRENT_max_min,client_installments_DAYS_ENTRY_PAYMENT_min_min,client_installments_DAYS_ENTRY_PAYMENT_min_mean,client_installments_NUM_INSTALMENT_VERSION_mean_mean,client_installments_NUM_INSTALMENT_VERSION_mean_max,client_installments_NUM_INSTALMENT_VERSION_max_mean,client_installments_NUM_INSTALMENT_NUMBER_mean_mean,client_installments_AMT_PAYMENT_min_min,client_installments_AMT_INSTALMENT_min_min,client_installments_AMT_PAYMENT_min_mean,client_installments_AMT_PAYMENT_min_max,client_installments_AMT_PAYMENT_mean_mean,client_installments_AMT_PAYMENT_max_mean,client_installments_AMT_PAYMENT_sum_mean,client_installments_AMT_PAYMENT_min_sum,client_installments_AMT_PAYMENT_mean_sum,client_installments_AMT_PAYMENT_max_sum,client_installments_CNT_INSTALMENT_FUTURE_min_max,client_installments_CNT_INSTALMENT_FUTURE_mean_mean,client_installments_CNT_INSTALMENT_FUTURE_sum_min,client_installments_DAYS_LAST_DUE_mean_max,client_installments_DAYS_LAST_DUE_1ST_VERSION_mean_max,client_installments_DAYS_LAST_DUE_1ST_VERSION_sum_max,client_installments_CHANNEL_TYPE_Channel of corporate sales_sum_mean,client_installments_CODE_REJECT_REASON_HC_sum_mean,client_installments_PRODUCT_COMBINATION_Cash Street: low_sum_mean,client_installments_NAME_YIELD_GROUP_low_action_sum_mean,client_installments_PRODUCT_COMBINATION_Cash Street: high_sum_mean,client_installments_NAME_PRODUCT_TYPE_walk-in_sum_mean,client_installments_PRODUCT_COMBINATION_Cash X-Sell: high_sum_mean,client_installments_NAME_CONTRACT_STATUS_Refused_sum_mean,client_installments_NAME_GOODS_CATEGORY_Furniture_sum_mean,client_installments_PRODUCT_COMBINATION_POS industry with interest_sum_mean,client_installments_PRODUCT_COMBINATION_Cash X-Sell: low_sum_mean,client_installments_NAME_CLIENT_TYPE_New_sum_mean,client_installments_NAME_YIELD_GROUP_low_normal_sum_mean,client_installments_RATE_DOWN_PAYMENT_mean_mean,client_installments_RATE_DOWN_PAYMENT_sum_max,client_installments_RATE_DOWN_PAYMENT_sum_sum,client_installments_NAME_YIELD_GROUP_high_sum_mean,client_installments_NAME_SELLER_INDUSTRY_Connectivity_sum_mean,client_installments_DAYS_TERMINATION_count_mean,client_installments_CNT_PAYMENT_mean_mean,client_installments_CNT_PAYMENT_sum_max,client_installments_HOUR_APPR_PROCESS_START_mean_mean,client_installments_HOUR_APPR_PROCESS_START_mean_max,client_installments_AMT_DOWN_PAYMENT_sum_sum,SK_ID_CURR,TARGET
315000.0,500211.0,59494.5,0.003540999999999999,-11422,-791.0,-812.0,-3905,,False,0.49904814,0.7458486,0.13851288,0.9851,0.1667,0.2083,-1899.0,True,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,-550.0,-881.0,-2197.0,-1030.0,257787.0,515574.0,,0.0,0.0,0.0,0.0,0.0,0.0,-2659.0,-1470.6714,1.0285715,1.0909091,1.3857143,6.26952380952381,124.875,2565.81,14634.763,41956.29,28842.395,34361.254,375834.53,1024433.4,2018967.6,2405287.8,1.0,5.915493,21.0,-97.0,-97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.125,0.125,0.25,0.07048688,0.10906818,0.4229213,0.375,0.0,0.75,9.5,14.0,16.25,18.0,51285.285,443664,False
90000.0,242595.0,11799.0,0.018029,-23045,,-2429.0,-4754,,False,,0.24176797,,,,,0.0,True,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,-2377.0,-1011.2551,1.0102041,1.0909091,1.1122448,10.040816326530612,38.925,4496.4,3354.5723,8676.36,9517.003,10637.529,200261.11,328748.1,932666.3,1042477.8,4.0,10.489796,21.0,-245.0,72.0,72.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0905463,0.1810926,0.1810926,0.2857142857142857,0.14285714285714285,0.5714285714285714,16.857143,24.0,8.571428571428571,12.0,9000.0,350851,False
292500.0,229500.0,15336.0,0.001417,-17602,-3745.0,-596.0,-1077,13.0,False,,0.6163529000000001,0.6738301,,,,-341.0,True,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0.0,0.0,0.0,0.5,1.0,-824.0,-1007.0,-796.0,26.0,405675.0,811350.0,,,,,,,,-309.0,-309.0,1.0,1.0,1.0,3.5,9639.675,9639.675,9639.675,9639.675,9642.5625,9643.14,57855.375,57838.047,57855.375,57858.836,0.0,3.0,21.0,-160.0,-160.0,-160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,13.0,13.0,0.0,373408,False
225000.0,1036530.0,30438.0,0.032561,-17023,-3068.0,-1275.0,-562,,False,,0.7265488,0.30773670000000003,0.9776,0.25,0.2917,-2238.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0.0,0.0,0.5,0.5,1.0,-1114.0,-275.0,-625.0,-625.0,630000.0,630000.0,0.0,,0.0,26.0,11371.955,21585.69,24750.0,-2509.0,-1206.0952,0.5158729999999999,1.2,0.5952381,20.055555555555557,19.575,19.575,2725.5989,15588.99,18959.348,40564.395,582728.3,343425.47,2388877.8,5111114.0,8.0,10.548387,15.0,-663.0,214.0,214.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.053572018,0.21428807,0.21428807,0.3333333333333333,0.0,0.6666666666666666,12.0,30.0,15.0,19.0,17100.0,132297,False
112500.0,540000.0,26109.0,0.014519999999999996,-14193,-2904.0,-2329.0,-4284,14.0,True,0.3713447,0.35004914,0.27213368,,,,-1757.0,True,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.5,1.0,-148.0,-129.0,1333.0,1332.0,592110.0,1184220.0,0.0,0.0,,,,,,-2002.0,-1304.6465,1.020202,1.125,1.4949495000000002,15.333333333333329,197.595,8152.065,11442.896,20191.5,16865.787,26402.008,548314.25,1132846.8,1669712.9,2613798.8,6.0,16.95,21.0,-124.0,145.0,145.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.07565088,0.101395346,0.15130176,0.3333333333333333,0.16666666666666666,0.6666666666666666,21.2,42.0,12.333333333333336,16.0,16425.0,180656,
157500.0,490495.5,26262.0,0.007120000000000001,-14433,-1825.0,-3923.0,-4605,,False,0.674162,0.57921666,0.34905526,0.9896,0.1667,,0.0,True,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.4,4.0,-174.0,-17.0,-4351.0,761.0,110988.0,1109880.0,0.0,,,,,,,-2850.0,-1630.2325,1.0232558,1.1666666,1.3139535,6.162790697674419,2842.875,2842.875,7455.039000000002,31479.75,7709.0806,12183.493,81936.66,641133.4,662980.94,1047780.4,10.0,6.35,0.0,-428.0,257.0,257.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.4,0.09042479,0.22276354,0.9042479,0.4,0.5,0.9,9.9,24.0,12.1,15.0,51291.0,277446,False
225000.0,370912.5,31963.5,0.007114,-17390,-1566.0,-2312.0,-919,2.0,False,0.32185376,0.25455657,0.3656165,0.9965,0.2917,,0.0,False,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.5,4.0,-93.0,-121.0,4018.0,1679.0,357314.78,2501203.5,0.0,0.0,,,,,,-1277.0,-1277.0,1.3333334,1.3333334,2.0,2.0,4692.78,4692.78,4692.78,4692.78,15559.02,37291.5,46677.06,14078.34,46677.06,111874.5,0.0,8.25,33.0,-1196.0,-926.0,-926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10901811,0.10901811,0.10901811,1.0,1.0,1.0,12.0,12.0,16.0,16.0,4500.0,149257,False
135000.0,1150204.5,36733.5,0.04622,-23701,-149.0,-12100.0,-4288,,False,,0.7353725999999999,,0.9836,0.3333,0.375,-1541.0,True,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,-2602.0,-1464.5903,1.0,1.0,1.0,7.518072289156628,6466.05,6466.05,9961.666,19928.836,10051.141,10057.105,124825.44,826818.3,834244.7,834739.75,1.0,6.9111114,0.0,-224.0,2.0,2.0,0.0,0.4857142857142857,0.11428571428571427,0.42857142857142855,0.0,0.0,0.0,0.6,0.11428571428571427,0.08571428571428573,0.4571428571428571,0.0,0.2857142857142857,0.059619676,0.1089231,0.5365770999999999,0.0,0.0,0.17142857142857146,43.03448,60.0,12.742857142857142,19.0,47749.5,120238,False
252000.0,508495.5,21541.5,0.018801,-12483,-1650.0,-1025.0,-4651,15.0,True,,0.55170274,0.71215516,,,,-1557.0,False,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.2,0.0,0.0,0.3,3.0,-302.0,-351.0,-96.0,4487.0,472099.0,4248891.0,0.0,0.0,,,,,,-297.0,-297.0,1.3333334,1.3333334,2.0,2.0,19879.11,19879.11,19879.11,19879.11,26176.95,38772.63,78530.84,59637.33,78530.84,116317.89,0.0,2.25,9.0,-237.0,-207.0,-207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,4.0,4.0,10.0,10.0,0.0,403197,False
202500.0,454500.0,27805.5,0.020713,-15358,-1920.0,-5533.0,-2764,12.0,False,,0.56866145,0.61782616,0.9906,0.1667,0.2083,-1308.0,False,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,-316.0,-409.0,-317.0,-317.0,93150.0,93150.0,,0.0,,,,,,-1288.0,-646.1177,1.0,1.0,1.0,4.941176470588236,236.565,8966.7,3317.7893,8966.7,16910.072,18284.662,170184.58,56402.418,287471.25,310839.25,3.0,5.647059,21.0,-1123.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.10890909,0.10890909,0.10890909,0.0,0.0,0.3333333333333333,9.0,12.0,7.666666666666668,9.0,5220.0,279615,False
67500.0,119925.0,11812.5,0.018634,-24689,,-4785.0,-4613,5.0,False,0.8230139000000001,0.21724692,0.62630427,,,,-14.0,False,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.25,1.0,-1677.0,-14.0,-4266.0,351.0,95856.57,383426.28,0.0,,,,,,,-1538.0,-907.94446,1.1666666,1.25,1.9444444,3.333333333333333,2649.6,2649.6,3943.245,5700.69,7281.5977,21407.572,38395.85,70978.414,131068.76,385336.3,6.0,5.8695650000000015,6.0,-569.0,127.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.4,0.06169724,0.10898901,0.3084862,0.2,0.2,0.6,13.2,24.0,11.8,14.0,11533.5,255455,False
135000.0,753232.5,50539.5,0.006852,-17423,-534.0,-4440.0,-973,,False,,0.31242642,,,,,-1682.0,True,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,-2164.0,-1599.2106,1.0,1.0,1.0,5.605263157894738,3670.47,3670.47,10340.799,16151.22,10367.676,10370.428,113117.555,392950.34,393971.66,394076.25,1.0,5.1951220000000005,21.0,-705.0,-705.0,-705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.12118128,0.17986637,0.48472512,0.5,0.25,1.0,9.5,12.0,6.25,7.0,33263.504,218783,False
90000.0,152820.0,15241.5,0.020713,-17176,-460.0,-5557.0,-710,,False,0.80163133,0.46631134,0.7366227,0.9831,0.2083,0.25,0.0,True,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-518.0,-823.0,-518.0,-518.0,38831.4,38831.4,0.0,,-351.315,67.0,909.774,4500.0,22500.0,-2484.0,-2170.3364,0.093457945,1.0,0.093457945,32.242990654205606,40.275,40.275,1400.8438,14598.36,4134.0024,29930.156000000006,276016.22,149890.28,442338.28,3202526.8,0.0,4.090909,45.0,-2199.0,-2199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.10138256,0.10138256,0.10138256,0.5,0.0,0.5,5.0,10.0,11.5,12.0,11529.0,283610,False
288000.0,819000.0,29547.0,0.026392,-12651,-3578.0,-252.0,-1583,3.0,False,0.6412561,0.6417215999999999,0.6075573000000001,0.999,0.4583,,-3430.0,True,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,1.0,-62.0,-280.0,1104.0,1336.0,212625.0,850500.0,0.0,0.0,,,,,,-614.0,-502.5,1.5,2.0,2.0,2.0,6021.18,6021.18,8686.773000000001,19349.145,16193.997,38715.668,44305.418,43433.867,80969.984,193578.34,0.0,5.7777777000000015,0.0,-139.0,748.0,748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.036305673,0.21783404,0.21783404,0.3333333333333333,0.6666666666666666,0.5,9.0,12.0,16.5,20.0,14833.35,293565,
135000.0,675000.0,33750.0,0.020713,-18606,-255.0,-8742.0,-2146,,False,0.7371489,0.5400321,0.34905526,0.9771,0.1667,0.2083,-738.0,False,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.2857142857142857,2.0,-266.0,-631.0,-4707.0,-225.0,126886.5,888205.5,,,,,,,,-696.0,-593.41174,1.0980392,1.4166666,1.4705882,10.431372549019613,30.285,3196.125,63.83647,74.16,10461.632,16250.136,258080.9,3255.6602,533543.2,828756.94,13.0,20.0,72.0,,354.0,354.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.10891126,0.10891342,0.21782252,0.0,0.0,0.0,16.0,36.0,14.0,16.0,0.0,381287,False
225000.0,447768.0,35374.5,0.04622,-9794,-692.0,-1271.0,-2309,,False,,0.7328928000000001,0.3996756,,,,-2168.0,False,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6666666666666666,2.0,-1452.0,-230.0,551.0,868.0,292500.0,292500.0,,0.0,,,,,,-2154.0,-892.3333,1.1428572,1.2,2.0,4.190476190476192,10302.12,32811.75,21166.545,33423.074,21166.545,21166.545,68477.13,444497.44,444497.44,444497.44,1.0,6.0869565,15.0,-184.0,-124.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.125,0.375,0.0,0.0,0.0,0.25,0.0,0.15965642,0.21039458,0.31931284,0.125,0.0,0.375,8.0,12.0,12.75,15.0,21375.0,102329,False
270000.0,1546020.0,49873.5,0.00733,-10149,-1464.0,-3110.0,-747,,False,,0.33851302,0.47764915,,,,0.0,True,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,,-267.0,0.0,,360000.0,720000.0,0.0,,,,,,,-836.0,-836.0,1.2692306999999998,1.2692306999999998,3.0,15.722222222222221,553.59,16680.914,553.59,553.59,28926.432,52203.33,144632.16,19929.24,1041351.56,1879319.8,9.0,22.5,630.0,-26.0,214.0,214.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.6,0.0,0.0,0.0,0.8,0.0,,0.0,0.0,0.0,0.0,0.2,39.0,48.0,13.4,19.0,0.0,342332,False
189000.0,1078200.0,31653.0,0.025164,-21408,,-3568.0,-3568,,False,,0.68969613,0.5902333000000001,0.9861,0.3333,0.375,-338.0,False,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-220.0,-732.0,-3763.0,-248.0,226699.88,906799.5,,,0.0,0.0,0.0,0.0,0.0,-318.0,-243.0,1.125,1.25,1.5,2.8000000000000007,13373.73,13373.73,14432.468,15491.205,19289.871,25871.871,96449.36,144324.67,192898.72,258718.72,1.0,3.25,18.0,-217.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,4.0,6.0,11.666666666666664,13.0,0.0,126311,False
135000.0,135000.0,6750.0,0.026392,-10779,-195.0,-4817.0,-3443,,False,0.45747504,0.7169317,0.3944954,0.9841,0.3333,,-181.0,True,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,1.0,,-209.0,158.0,158.0,204394.5,204394.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400824,False
157500.0,1078200.0,38331.0,0.010643,-20617,,-13179.0,-3959,,True,,0.5546539,0.29558265,,,,-542.0,True,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,4.0,-194.0,-52.0,-1777.0,784.0,106807.27,854458.2,0.0,,,,,,,-521.0,-521.0,1.0833334,1.0833334,2.0,6.5,9938.61,9938.61,9938.61,9938.61,9938.61,9938.61,109324.71,119263.33,119263.33,119263.33,0.0,15.692307,204.0,-176.0,184.0,184.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.054462068,0.108924136,0.108924136,0.25,0.25,0.25,10.666667,24.0,11.25,14.0,3258.0,340122,False
162000.0,675000.0,22306.5,0.026392,-21021,,-8872.0,-4339,,False,,0.7428149000000001,0.7223929,0.9871,0.3333,,-715.0,True,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-305.0,-351.0,-1707.0,-305.0,144609.0,433827.0,0.0,0.0,,,,,,-2495.0,-1324.5518,1.0172414,1.1111112,1.1551725,11.172413793103447,180.0,4333.185,9503.129,21676.275,11362.5625,12231.387,254073.22,551181.5,659028.6,709420.44,2.0,11.175439,38.0,-763.0,7.0,7.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.033800437999999995,0.101401314,0.101401314,0.0,0.0,0.5,23.5,36.0,14.75,16.0,4923.0,136089,True
121500.0,705559.5,46305.0,0.019689,-22451,,-9975.0,-4724,,False,0.85646,0.17070079,,,,,-2330.0,False,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,-2845.0,-2091.2454,1.018868,1.2,1.0943396,6.056603773584911,12.465,3002.85,2853.6113,12610.71,4276.081,5224.0146,51546.13,151241.4,226632.28,276872.75,1.0,6.928571000000002,55.0,-619.0,-229.0,-229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.25,0.0,0.07231069,0.10944958,0.21693209,0.5,0.25,1.0,13.0,18.0,10.75,14.0,6120.0,430800,False
63000.0,207117.0,12798.0,0.020713,-23891,,-2057.0,-3604,,False,,0.21130867,0.79813725,0.9856,0.1667,0.2083,0.0,False,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.4,2.0,-1638.0,-1279.0,-6966.0,-183.0,126783.0,633915.0,,0.0,,,,,,-671.0,-671.0,1.0,1.0,1.0,9.57894736842105,1101.6,3263.58,1101.6,1101.6,3098.0938,3270.6,58863.78,20930.4,58863.78,62141.402,0.0,9.0,171.0,-131.0,-131.0,-131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,10.0,10.0,0.0,166515,
135000.0,314100.0,16164.0,0.010147,-16076,-942.0,-471.0,-4297,,False,0.42570618,0.7786525,0.7662336999999999,,,,-1265.0,True,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0.0,0.0,0.25,0.5,2.0,-1674.0,-192.0,-1019.0,1435.0,333696.0,1001088.0,0.0,0.0,,,,,,-1245.0,-945.9677,1.1290323,1.25,2.0,5.096774193548387,13050.135,13050.135,23916.18,33129.09,23916.18,23916.18,216408.47,741401.6,741401.6,741401.6,0.0,19.342857,50.0,-476.0,484.0,484.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.0,0.16666666666666666,0.5,0.03209586,0.09628758,0.09628758,0.5,0.0,0.6666666666666666,27.0,36.0,15.333333333333336,17.0,0.0,405598,False
225000.0,225000.0,10426.5,0.028663,-13599,-1046.0,-657.0,-4314,3.0,False,0.7354876,0.65222454,0.6313545,0.9955,0.1667,0.0417,-1253.0,False,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.16666666666666666,0.5,3.0,-635.0,-324.0,356.0,1054.0,323678.6,1942071.5,0.0,,,,,,,-1232.0,-1107.091,1.0,1.0,1.0,3.272727272727273,10306.305,10306.305,11395.067,12302.37,11410.928,11414.303,63776.83,125345.74,125520.21,125557.336,0.0,2.7692308,15.0,-844.0,-844.0,-844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.22582692,0.23378575,0.45165384,0.0,0.5,1.0,5.5,6.0,14.5,16.0,30257.01,305592,False
90000.0,252000.0,12253.5,0.018209,-13598,-235.0,-1134.0,-5273,,False,0.12902114,0.6963254,0.16740845,,,,-1437.0,True,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.75,3.0,-1928.0,-158.0,514.0,1668.0,241677.0,966708.0,,0.0,0.0,31.0,72.58064,2250.0,6777.0,-1917.0,-1245.0,0.62921345,1.1111112,1.0337079,13.977528089887636,4.05,4.05,2568.544,12593.025,5428.4243,8540.280999999999,119216.82,228600.4,483129.78,760085.0,0.0,14.945455,72.0,-287.0,-47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.054002427,0.09556782,0.16200727,0.4,0.0,0.6,17.6,36.0,10.8,12.0,11250.45,215318,
135000.0,323460.0,27891.0,0.035792000000000004,-9441,-184.0,-2330.0,-2071,30.0,False,0.18788636,0.09536149,0.5316860999999999,,,,-2.0,False,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,,-606.0,0.0,,675000.0,675000.0,,0.0,,,,,,-1498.0,-836.60345,1.0172414,1.0769231,1.2241379,5.681034482758622,25.065,64.71,6271.598000000001,19068.615,17843.593999999994,20455.16,215880.58,363752.7,1034928.44,1186399.2,3.0,5.3636365,52.0,-258.0,37.0,37.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.125,0.043041065,0.11382044,0.21520533,0.125,0.375,0.5,16.666666,48.0,14.75,16.0,32031.0,410731,False
112500.0,508495.5,21672.0,0.010556,-14548,-5443.0,-8017.0,-3470,,False,,0.40881777,0.7062050999999999,0.9841,0.3333,,-348.0,True,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.2222222222222222,2.0,-218.0,-345.0,-5488.0,726.0,204968.0,1844712.0,0.0,0.0,,,,,,-332.0,-332.0,1.1428572,1.1428572,2.0,4.0,9311.4,9311.4,9311.4,9311.4,13118.065,35958.06,91826.46,65179.805,91826.46,251706.4,0.0,6.125,49.0,-133.0,-43.0,-43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,17.0,17.0,0.0,384754,False
112500.0,315000.0,25254.0,0.019101,-10334,-1087.0,-1854.0,-1853,16.0,True,0.28343558,0.5689028,0.24318647,,,,-801.0,False,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,4.0,,-177.0,2024.0,1650.0,95625.0,382500.0,,,,,,,,-765.0,-765.0,1.0,1.0,1.0,5.599999999999999,271.215,12273.75,271.215,271.215,8215.521,12328.785,123232.82,4068.2249,123232.82,184931.78,0.0,5.0,55.0,-500.0,-500.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.75,0.0,0.25,0.0,0.25,0.25,0.10890909,0.10890909,0.10890909,0.5,0.0,0.25,32.5,48.0,16.5,19.0,12330.0,323182,False
360000.0,539100.0,29245.5,0.006852,-19958,-7465.0,-6700.0,-2541,14.0,False,,0.22507338,0.5316860999999999,,,,-2508.0,True,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.35294117647058826,6.0,-141.0,-172.0,-274.0,1654.0,348398.1,3483981.0,0.0,0.0,,,,,,-2921.0,-1814.1052,1.3866397,1.8461539,2.0789473000000003,6.684210526315793,6024.87,6024.87,13749.927,19045.305,17163.996,24209.906000000006,190496.95,522497.22,652231.8,919976.44,1.0,9.789474,24.0,-385.0,-55.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855,5.1064812e-06,1.5319443000000002e-05,1.5319443000000002e-05,0.14285714285714285,0.0,0.42857142857142855,38.0,60.0,9.714285714285714,18.0,2.52,193087,False
